评论内容,性别,点赞数量,回复时间,tags,emotions
妈呀~高端顶尖精英的女儿都是又美又厉害。。这教育没谁了,保密,15,2017-12-02 11:21:20,0,惊讶/震惊
美国很多大咖的子女都在学中文，现在仍是蓝星第一却依然有懂得向对手学习的不自大的明白人，美帝实在是个可敬可畏的对手，不像某些国家,男,15,2017-11-19 01:29:34,0,厌恶/讨厌
闭着眼听。。。我特喵真以为是个中国姑娘背的诗,男,14,2017-11-25 02:12:39,0,悲伤/痛苦
会说中国话不一定是中国人，同理，会让子女说中国话的也不一定是中国人民的朋友。推而广之，那些嘴上喊着“爱国”的，不一定是爱中华人民共和国，说着“喜欢”中国的，不一定喜欢中国繁荣昌盛。,保密,14,2017-11-19 13:09:48,0,愤怒/生气
"以后骂孩子都只能说人家外国人普通话都要比你说得好(""▔□▔)/",保密,13,2017-11-21 18:37:08,0,愤怒/生气
全世界也只有台湾在抛弃中文,男,13,2017-11-19 10:25:57,1,恐惧/害怕
"对这些人的做法并不感冒，能同甘但是不能共苦，甚至会为他们利益踩上一脚，当年日本崛起，美国对日本文化也是各种捧，但是广场协议后就没然后了。
走好咱们自己的路，不用在意他人虚假的赞词和愚昧的鄙夷。",保密,12,2017-11-19 00:28:48,0,厌恶/讨厌
这是国外得战忽局 大家不要想太多,男,12,2018-11-01 10:34:57,0,厌恶/讨厌
"十九世纪是英国的
二十世纪是美国的
二十一世纪是中国的
十九世纪以前和二十一世纪以后呢？
没错，是华夏的(=・ω・=)",男,11,2017-11-18 23:46:04,0,愤怒/生气
看过一个报道，欧美大多精英阶层的后代基本都学习中文，但普通老百姓还是很少有机会学习博大精深的中华文化。,男,11,2017-11-18 21:57:21,1,平静/冷静
(=・ω・=),男,11,2017-11-18 21:12:13,0,平静/冷静
完全是少儿频道主持人水平。。。。好可怕。果然语言要从小教育，我小时候只在广东待过两年，现在还能说广东话。,保密,10,2017-11-19 18:15:11,0,厌恶/讨厌
少吕，我杰得，里的普通发，不够飘准！,男,10,2017-11-18 21:29:55,0,厌恶/讨厌
然而这是宋朝的诗……,男,10,2017-11-18 21:22:07,0,平静/冷静
"起来，饥寒交迫的奴隶！ 起来，全世界受苦的人！

满腔的热血已经沸腾，要为真理而斗争！

旧世界打个落花流水，奴隶们起来，起来！

不要说我们一无所有，我们要做天下的主人！

这是最后的斗争，团结起来到明天，

英特纳雄耐尔就一定要实现！

这是最后的斗争，团结起来到明天，

英特纳雄耐尔就一定要实现！",男,10,2020-05-04 08:57:56,0,愤怒/生气
这得砸多少钱，这是播音员，寻常百姓说不出这种腔。,男,10,2022-07-28 23:15:28,0,恐惧/害怕
"一去二三里，山村四五家
儿童六七个，八九十只蛙。
我一直以为这首诗是这样的……",保密,9,2018-06-07 04:17:49,0,愤怒/生气
一开口真的惊呆了(･∀･),保密,9,2017-11-29 18:21:13,0,愉快/幸福
这普通话和国人没啥区别,男,9,2017-11-19 21:52:00,0,厌恶/讨厌
卧槽！！！刚开始以为配音的！！！,保密,9,2017-11-19 15:01:42,0,愤怒/生气
这就是他们的言论自由吗？[疑惑],保密,5,2020-04-23 16:02:43,0,厌恶/讨厌
四月是你的谎言[doge][doge],女,4,2020-05-20 09:27:38,0,厌恶/讨厌
四月是你的谎言,保密,4,2020-05-03 20:53:55,0,厌恶/讨厌
"【蛆音娘_卖萌】没人
【蛆音娘_摇头】比我
【蛆音娘_大笑】更懂
【蛆音娘_OK】消毒",保密,4,2020-04-30 22:01:31,0,愤怒/生气
川        剧,保密,4,2020-04-28 15:32:13,1,平静/冷静
纽约王境泽,保密,4,2020-04-26 09:22:27,1,平静/冷静
你们这些记者真讨厌，就不能体谅一位老年人有些痴呆吗,男,3,2020-07-25 11:29:21,0,厌恶/讨厌
"建国、建军、建业   川家三兄弟
🙌没人
👐比我
👌更懂
☝起名
[doge]",男,3,2020-05-15 14:10:44,0,悲伤/痛苦
说 话 像 放 p [热词系列_锤],男,3,2020-05-14 23:11:53,0,恐惧/害怕
人家说四月，又没说哪个国家，中国四月不就转好了fack UP[doge],女,3,2020-05-14 18:26:47,0,愤怒/生气
懂王：没人比我更懂“失忆”,保密,3,2020-05-09 20:25:35,0,恐惧/害怕
川普：总有记者想[热词系列_害]朕[doge],男,3,2020-05-04 17:56:13,0,厌恶/讨厌
川普胸前的红领带异常鲜艳，在四川入的党籍吧，还学了点变脸奇术，可惜学艺不精，被人识破啦![doge],男,3,2020-05-03 16:29:00,1,悲伤/痛苦
下周回国假药停，我没说过特离谱[呲牙],男,3,2020-04-27 21:44:24,0,厌恶/讨厌
"🙌没有人
👐比我
👌更懂
☝你要什么",保密,3,2020-04-26 12:35:43,0,悲伤/痛苦
"🙌:没有人
👐:比我
👌:更懂
☝️:🙌:没有人！
      👐:比我
      👌:更懂
      ☝️:🙌:没有人！！！
             👐:比我
             👌:更懂
             ☝️:失忆[doge]",保密,3,2020-04-26 11:15:16,0,愤怒/生气
让我想到否认三连表情图[喜极而泣],男,3,2020-04-25 09:37:18,0,愤怒/生气
哈哈哈哈哈笑死我了[doge][doge][doge]川建国还以为自己是个谐星吗,保密,3,2020-04-24 23:07:10,0,惊讶/震惊
手风琴大师,保密,3,2020-04-24 13:42:36,0,恐惧/害怕
@粉色派大星星,保密,3,2020-04-23 18:52:24,1,愉快/幸福
需要清醒东西是不可能清醒，因为梦还在[妙啊],保密,0,2020-08-24 21:32:02,0,愤怒/生气
怎么早我睡个啥[doge],男,0,2020-08-24 21:26:43,0,恐惧/害怕
[滑稽]看懂王说学逗唱，品新新西兰双标。,保密,0,2020-08-24 21:03:10,1,愉快/幸福
灯哥快点火起来吧[热词系列_爱了爱了],男,0,2020-08-24 20:52:00,0,愉快/幸福
正好吃西瓜翻到了,男,0,2020-08-24 20:31:17,0,愉快/幸福
不是不清醒是不想醒，不是有句话么，永远叫不醒一个装睡的人。[OK],保密,0,2020-08-24 20:07:33,0,厌恶/讨厌
五眼联盟逻辑自洽有问题，感觉用不了多久就要当机了,男,0,2020-08-24 19:46:43,0,厌恶/讨厌
为什么你不火呢？,男,0,2020-08-24 19:43:51,0,恐惧/害怕
精辟,男,0,2020-08-24 19:23:18,1,愉快/幸福
他们能清醒 这世界上就有后悔药  一副众人皆醉我独醒  谁醉谁醒人不知,男,0,2020-08-24 19:10:02,0,悲伤/痛苦
灯哥，我们下午不睡[吃瓜],女,0,2020-08-24 18:58:38,0,厌恶/讨厌
清醒是不可能清醒的，在精美心中美利坚的空气永远是最香甜的,保密,0,2020-08-24 18:46:57,0,愉快/幸福
我瞅着灯哥发了两个视频都没涨啥粉，路过的点个关注呗（也许是🍉运到灯哥那太慢了，不是当期🍉[吃瓜]）,保密,0,2020-08-24 18:39:24,0,平静/冷静
灯哥，你的用的3g天翼网的吗？这么快？,保密,0,2020-08-24 18:34:21,0,愤怒/生气
你永远叫不醒装睡的人,保密,0,2020-08-24 18:22:54,0,厌恶/讨厌
天天中午更新[疑惑][疑惑][疑惑],保密,0,2020-08-24 18:20:27,0,恐惧/害怕
知道你为什么不火不，因为把人给笑死了,保密,0,2020-08-24 18:20:22,0,悲伤/痛苦
最后一句才是精华[热词系列_你细品],保密,0,2020-08-24 18:18:08,1,愉快/幸福
最后一句太精彩了,男,0,2020-08-24 18:15:59,0,悲伤/痛苦
下午3点我还没睡呢,保密,0,2020-08-24 18:07:24,0,平静/冷静
这个人傲气得很  他不愿意撒谎[辣眼睛],男,12,2022-03-15 01:08:32,0,愤怒/生气
"《特朗普甩锅秘籍》
第一章：内事不决奥巴马，外事不决问拆那
第二章：👆👐👈👈👈👈👈👈👈👈👈
全书终 作者唐纳德 特朗普🇺🇸",女,36,2020-05-12 22:15:32,0,厌恶/讨厌
突然发现川普还是挺解气的，很有个性啊[吃瓜][吃瓜],保密,14,2022-05-20 10:42:31,1,悲伤/痛苦
"每天起床第一句，先给美国打个气。一天不够一万例，都要说声对不起。
川普川普问自己，检测物资在哪里？
第一我要第一，我要超过意大利！pose,pose,我要全世界第一,pose,pose,我要全世界第一。
为了达成目的地，天天多吹一口气，为了大家都胜利，首先传染我自己，天生英俊难自弃，没人更懂传染病。
努力我要努力，我要超过意大利，wow~~~~~当第一当第一第一，当第一当第一第一，当第一当第一第一，当第一当第一第一，当第一我的目的！
燃烧我的免疫力！
拜拜，测试剂，有钱才能用得起，没钱测试你麻批，平民平民不可以，
拜拜，隔离衣，医用口罩消毒剂，防护面罩呼吸机，一样都没准备齐，
来来，别着急，垂死病中惊坐起，保温杯泡兴奋剂，快去熬夜伤身体，
来来，深呼吸，晨跑超市挤一挤，遛狗蹦迪快搞起，不达目的不放弃！",保密,31,2020-05-13 09:54:11,0,愤怒/生气
为什么我感觉他好不礼貌啊。。。。记者真是需要强大的心脏,女,11,2022-03-29 14:36:12,0,愉快/幸福
都是美国人，咱看戏就好[呲牙][OK][OK][口罩],男,40,2020-05-12 10:33:19,0,愉快/幸福
川普是历任美国总统里返祖返的最彻底的一个，他让大家想起了第一批到美洲大陆的美国祖先们，是用了什么样的理由从印第安人手上抢走土地和资源，并逼死人家原住民的。,保密,10,2020-05-12 19:53:39,0,愉快/幸福
中国14亿15亿左右人口才8万多病例，美国三四亿人口130多万病例，特朗普心理怎么可能平衡，换谁都一样,男,34,2020-05-12 11:27:14,0,厌恶/讨厌
他们会给出一个很特殊的答案：“我们已经没人继续因这个病毒而死亡了。 ”,男,9,2020-05-12 11:09:17,0,厌恶/讨厌
咱们看戏就好了，只要继续这样下去，建国同志就一定会完成祖国交给他的任务[OK][doge],男,27,2020-05-12 10:46:36,1,愉快/幸福
这个记者竟然敢这样质问总统,保密,8,2020-06-06 14:05:12,0,愤怒/生气
有人夸小姐姐英语好的都是傻逼吧 人家是华裔美籍华人 在美国长大的可能都没在中国生活过 你夸一个美国人英语好？,保密,26,2020-08-12 06:34:57,1,希望/期待
"你们过了。我们确实应当对一部分人拥有警惕心理，但是如果我们彻底的排外。遇见在海外的就喷。那么就是真的傻了。
各位仔细想想。看一看这些评论里，是不是有带节奏的？",男,15,2020-05-12 18:32:28,0,愤怒/生气
"CNN，fake news,next",保密,26,2020-05-12 10:53:09,0,厌恶/讨厌
我想问问如果骂他会发生什么🤔,男,7,2020-05-14 17:47:24,0,愤怒/生气
他的意思是这都是中国传出来的病毒。真恶心，到现在还在甩锅,保密,26,2020-05-13 19:44:32,1,悲伤/痛苦
问我们做什么？这病毒谁搞的美国自己没数吗？,保密,9,2022-03-20 10:37:22,0,悲伤/痛苦
美国人下次能否选出一个更sb的总统？！我们拭目以待！,男,30,2020-05-12 19:51:24,0,愤怒/生气
不行，我得暗暗提到我的祖国，我得让祖国出名，提完就跑，不留功与名，啊，真是伟大的川普,男,6,2022-09-06 19:46:26,0,悲伤/痛苦
现在再看真是典中典了，令人感叹,保密,6,2022-04-17 00:50:47,0,愤怒/生气
人类美国总统说的是注射，而你们美国人干嘛直接喝啊？美国人的错，不是美国总统的错。[OK],保密,1,2020-04-28 03:23:00,0,愤怒/生气
怀疑人生[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],保密,1,2020-04-27 23:23:22,1,羞耻
观察特朗普……不好意思走错了,女,1,2020-04-27 23:04:59,0,厌恶/讨厌
生无可恋[无语],男,1,2020-04-27 20:41:15,0,厌恶/讨厌
我靠[热词系列_知识增加],男,1,2020-04-27 20:39:14,1,平静/冷静
一脸不屑都,保密,1,2020-04-27 20:34:44,0,恐惧/害怕
观 察 动 物 山 [doge],男,1,2020-04-27 20:33:48,0,恐惧/害怕
这,男,1,2020-04-27 20:33:01,0,愤怒/生气
那个扶额的笑到我了[喜极而泣],保密,0,2020-05-18 22:40:17,0,愉快/幸福
明显这就是年纪太大了，脑子不好使，爱使小脾气，不然会气死，不听我的开除你，说我坏话，假新闻（肮脏，恶心至极[OK]），嫩老娘没说错你，你就是个白痴，从政就是一场灾难,保密,0,2020-05-18 07:59:26,0,愤怒/生气
礼貌而不失尴尬的微笑.jpg,男,0,2020-05-16 17:13:00,1,愉快/幸福
福气那我是真笑了,保密,0,2020-05-16 07:41:25,0,愉快/幸福
@观察者网,男,0,2020-05-15 15:35:30,0,恐惧/害怕
[2233娘_委屈],保密,0,2020-05-12 13:50:12,0,恐惧/害怕
难道特朗普不可爱吗？,女,0,2020-05-10 12:47:21,0,愤怒/生气
最后那个可能在怀疑人生了[笑哭],男,0,2020-05-09 20:07:16,0,悲伤/痛苦
我寻思着，消毒剂能杀病毒不是很正常的吗？但是川普说把消毒剂注射到人体我就觉得nm离谱,保密,0,2020-05-07 15:11:17,0,厌恶/讨厌
那个伏额头的人让我想起了撒贝宁和马云的节目[笑哭],保密,0,2020-05-06 11:29:09,0,愉快/幸福
要严肃一点哦 除非没忍住[2233娘_大笑],保密,0,2020-05-06 02:55:39,0,厌恶/讨厌
九宫gei[doge],男,0,2023-02-12 15:52:57,0,羞耻
一群可爱的人[doge],保密,0,2023-02-11 20:16:15,0,愉快/幸福
结果他点了两个菜？一个羊肉，一个虾丸，九个格子怎么放呢？羊肉四片，丸子三个,保密,0,2023-02-11 13:17:42,0,厌恶/讨厌
都说了九宫格，九宫格，还要去数有几个格子[doge],保密,0,2023-02-11 00:08:22,1,愉快/幸福
“夏天，空调坏了，吃麻辣火锅！”,男,0,2023-02-10 16:50:48,0,悲伤/痛苦
6,保密,0,2023-02-10 15:33:49,0,平静/冷静
广东人敢吃这么辣？[doge],保密,0,2023-02-10 11:01:50,0,愤怒/生气
听说下面是通的,保密,0,2023-02-10 02:07:43,0,平静/冷静
广东佬啦！,保密,0,2023-02-10 01:56:49,0,惊讶/震惊
位置互换语气就不一样了,保密,0,2023-02-10 01:23:36,0,厌恶/讨厌
我一个广东人，不看字幕，某些字也听不懂啊[笑哭],保密,0,2023-02-09 22:31:44,0,厌恶/讨厌
喺啊，捞佬，知道未？食个火锅仲喺度阿吱阿咗[doge],男,0,2023-02-09 21:52:07,0,悲伤/痛苦
后边儿呢？无糖可乐加多宝呢？,保密,0,2023-02-09 20:39:01,0,惊讶/震惊
"言辞说非，实则怪中国占了他便宜，抢了他饭碗。
在军事、外交、经济、科技都绝对优势的局势下，自己发展下滑就甩锅发展上升的国家，这种思维简直失礼又愚昧。

省视自己，纠错自己，提升自己，才是个人，国家，乃至万物发展的硬道理。
怨天尤人，大号不出来怪地球引力不够。简直强盗逻辑。",保密,13,2017-11-09 23:01:38,0,愤怒/生气
真的十分想举报那些根本没看懂，只知道无意义玩儿梗的,保密,13,2017-11-09 21:21:35,0,厌恶/讨厌
这话说的，已经很难听了，因为英语不好但是看翻译里说，中国为了人民福利占美国便宜?exm?中国明明是遵循世贸规则在运作怎么就是占便宜?敢情中国的崛起和富强都是投机倒把来的?这么说，明显在贬低中国的大国形象，粉红们醒醒,保密,13,2017-11-09 20:07:50,0,愤怒/生气
不知道你们在兴奋什么，明显是对中国的明褒暗贬，就是说美国企业因为中国而萧条，美国工人因此丢失岗位,保密,18,2017-11-09 20:02:44,0,愤怒/生气
川普是说，中国为了谋福利而占他国便宜，美国过去采取的容忍态度是错误的。 他实际在国际上抹黑我国形象。明明是话里带着刺，一大堆人听不懂话。,男,18,2017-11-09 19:49:55,0,厌恶/讨厌
别当玩梗的都是傻子行不行（￣▽￣），都是明白人，b站吃瓜群众乐下就行，对付美国还是靠大佬们的操作。,男,27,2017-11-09 19:03:59,0,厌恶/讨厌
"几乎整个欧美的小商品和衣服都是中国人生产的，难道我们就该干一辈子脏活累活，永远当欧美仆人
现在我们搞点高附加值的科技产品，靠自己的劳动合法挣钱，您还赖上了",男,13,2024-11-06 19:36:54,0,愤怒/生气
明褒实贬,男,21,2017-11-09 21:27:08,0,厌恶/讨厌
我觉得其实特朗普对中国的伤害会比民主党大，因为他是务实派,保密,18,2022-05-12 10:42:57,0,愉快/幸福
赤裸*的明褒暗讽，你们都不觉得听着不舒服吗[小A和小B_问号],保密,17,2017-11-09 21:21:12,0,厌恶/讨厌
这都能玩梗，怕是脑子坏掉了吧……奥巴马这个狗蛋，把美国弄成这个吊样子，中国抓住机会越来越牛逼，现在烂摊子落在我头上，我不想这样我不怪中国，我怪奥巴马，这也是建国？？,男,20,2017-11-09 19:11:25,0,愤怒/生气
结合在日本的发言，很明显两次发言都有很强的讽刺意味 但是用了比较委婉的用词，在日本发言可能是爸爸对儿子的说教，你日本经济搞得可以（人均GDP），但有我美国在，你日本只能当小弟不可能超越我。压倒性讲话外加讽刺。中国的讲话是指你中国这两年经济搞的飞起，但是是钻了我美国对你经济政策宽大的空子，我不会再让这种情况发生下去了。但是把错归结在往届政府的错误上，面上挺给中国面子的。为什么呢，因为美国现在还欠着中国8000亿的国债没还呢。,保密,20,2017-11-09 19:42:04,0,愤怒/生气
