评论内容,性别,点赞数量,回复时间,tags,emotions
考古，懂王又回来辣！[吃瓜],保密,9,2024-11-07 20:15:30,0,悲伤/痛苦
大爷您终于来了，可想死我了[doge],男,8,2021-06-27 10:16:45,0,愤怒/生气
没有你，观察者网都要去要饭了……,保密,7,2021-07-09 16:54:29,0,厌恶/讨厌
一个死气沉沉一个洋洋得意๑乛v乛๑嘿嘿,保密,7,2021-06-28 04:03:34,0,愉快/幸福
目前懂王和万斯基本稳了，做好准备面对接下来四年的对手,男,53,2024-07-22 11:59:47,0,愉快/幸福
我赌五毛，有生之年必能看见万斯背刺特朗普,保密,15,2024-07-22 14:45:37,0,悲伤/痛苦
下一届可能就是万斯参选了,男,34,2024-07-22 11:51:26,0,悲伤/痛苦
梭哈是一种智慧,女,12,2024-11-06 19:31:47,0,平静/冷静
川普两个公子才二十来岁，短时间继承不了川普的政治遗产，那就需要中间有人传球了！,保密,12,2024-07-22 22:22:57,0,厌恶/讨厌
特朗普有点太自信了，副手万斯既不会给他拉来更多选票，也不会给他提供更多竞选资金，只是加倍下注的赌注，赌自己一定能赢，所以选择一个年轻的，相同理念的克隆人出来。不过拜登退选之后，局势很难说，一方面根据6次全美无党派民调平均值显示哈里斯和特朗普的民意支持率不相上下（特48%，哈47%），另一方面哈里斯还没有选择副手，为了赢得选举她肯定会选关键摇摆州的白男做副手，包括宾夕法尼亚州州长乔什·夏皮罗、亚利桑那州参议员马克·凯利和北卡罗来纳州州长罗伊·库珀。这样哈里斯将在关键摇摆州中取得一定程度上的优势，在全国范围内黑女+白男的组合也比双白男组合更容易获得女性选民、少数族裔和中间派的支持。另外哈里斯是检察长出身，特朗普是重罪犯，也是一个反差。拜登的退出让特朗普一下老了20岁，一个是近80岁的老头，一个是活力的60岁女性，原本的年龄优势也成了劣势。现在特朗普仅有红脖子+一枪封神的buff加持。下月芝加哥的大会还没开始，哈里斯的势头还没开始上来。未来鹿死谁手还真不好说,保密,58,2024-07-22 19:41:57,0,愤怒/生气
美国还在继续编写它的美国梦，万斯几乎百分百契合美国梦的完美主角,男,12,2024-07-22 12:06:51,1,愉快/幸福
[吃瓜],保密,34,2024-07-22 10:41:54,0,羞耻
"《乡下人的悲歌》×
《我的奋斗》√
[墨镜]",保密,32,2024-07-22 19:51:28,1,悲伤/痛苦
万斯比彭斯强多了，他以前在美国海军陆战队服役，到伊拉克作过战,保密,11,2024-11-07 20:07:34,1,悲伤/痛苦
笔杆子 枪杆子 思想政治家 一个底层上来能说会道的 还有一个大财团,保密,11,2024-11-07 09:14:50,0,平静/冷静
万斯是穷人出生，可是这个人背叛了自己的阶级，加入了共和党。加入共和党后，万斯提出了“应该取消穷人福利，穷人穷是因为懒惰”的口号。,保密,31,2024-07-22 19:58:00,0,厌恶/讨厌
前据而后恭 令人思之发笑,保密,26,2024-07-22 11:01:54,0,悲伤/痛苦
"实名羡慕up这溢出屏幕的才华[点赞][点赞][点赞]，YYDS！快来一键三连吧[热词系列_优雅]
本视频讲述了美国威斯康星州共和党全国代表大会的第三晚，俄亥俄州参议员JD万斯正式接受副总统候选人提名。特朗普放弃多个名气更大的副手候选人，选择政治资历最浅的万斯，令外界吃惊。万斯来自铁锈地带，经历家庭动荡和贫困，但最终通过努力成为参议员。
--以上内容由模型基于视频内容生成，仅供参考。视频总结、高能空降欢迎召唤热心市民@AI视频小助理",保密,34,2024-07-22 10:41:19,0,惊讶/震惊
万斯如果上台代表着美国急切的想要加速回流制造业这一政策！,保密,25,2024-07-22 10:52:21,0,厌恶/讨厌
2024年美国总统选举共和党总统候选人唐纳德·特朗普的竞选搭档（副总统候选人）俄亥俄州国会参议员J.D.万斯在参议院任职期间，被认为是黑暗启蒙运动、新反动主义、国家保守主义、右翼民粹主义者、保守民粹主义、以及帕特·布坎南等古保守主义思想的继承者。他表示自己受到了柯蒂斯·雅文、罗德·德雷尔和帕特里克·德尼恩等黑暗启蒙运动和新反动主义思想家的影响。,女,10,2024-07-23 12:07:38,0,愤怒/生气
如果不是因为马斯克的好儿子在那一天变成好女儿[脱单doge]马斯克是不会给特朗普捐款的[doge],保密,32,2024-07-22 11:30:36,0,愉快/幸福
卢比奥和伯格姆所在都不是摇摆州，而且伯格姆背叛过懂王，卢比奥要求懂王先任命他为副总统再搬家（他和懂王都在佛罗里达，根据法律不能来自同一个州）万斯在懂王最困难的时候梭哈支持懂王,保密,12,2024-07-22 17:44:26,1,希望/期待
王万斯,男,22,2024-11-11 20:42:37,1,平静/冷静
共和党快被MAGA完全夺舍了,保密,9,2024-10-24 11:15:26,0,厌恶/讨厌
挺好，懂王既然愿意和伊斯兰世界为敌，那就互相试试成色,保密,11,2024-12-04 06:34:38,1,愉快/幸福
看评论区还以为被围在加沙的是以色列[嫌弃],男,10,2024-12-05 20:22:52,1,悲伤/痛苦
[吃瓜],男,8,2024-12-03 13:29:17,0,羞耻
"我要加关税,嘤嘤嘤",男,7,2024-12-06 19:21:14,0,厌恶/讨厌
搞了半天要自己拼,保密,6,2024-12-05 15:29:33,0,厌恶/讨厌
[doge]一套导弹换一个人就行,保密,5,2024-12-03 16:10:58,0,愉快/幸福
【女孩只有11岁却要被迫养活一家人，一部揭示阿富汗现状的讽刺动画-哔哩哔哩】 https://b23.tv/ZoslHey,保密,4,2024-12-23 12:43:41,0,愤怒/生气
下场啊[doge]不下场总不是不敢吧,保密,4,2024-12-04 06:54:56,0,厌恶/讨厌
希望懂王能活到上任吧[呲牙],男,3,2024-12-11 20:06:10,0,恐惧/害怕
[原神_喝茶]喝茶,保密,3,2024-12-04 07:47:03,1,愉快/幸福
他的话还没人敢忽视,保密,2,2024-12-20 19:47:19,0,平静/冷静
[吃瓜],男,2,2024-12-04 02:39:03,0,羞耻
警告有用当年就不会出现911事件了，[笑哭][笑哭],保密,1,2024-12-06 07:05:46,0,厌恶/讨厌
赶紧的吧 俄乌战场也等你好几年了 [吃瓜],男,1,2024-12-05 15:37:52,0,平静/冷静
[嫌弃],保密,1,2024-12-04 11:32:56,0,恐惧/害怕
笑死我了[笑哭],保密,1,2024-12-04 04:57:25,0,悲伤/痛苦
看成警告马斯克了。,保密,1,2024-12-08 20:38:04,0,恐惧/害怕
现在的加沙谁进去谁就会被批上希特勒的标签，拜登老年痴呆都知道不能让自己陷入进去，而其他国家也是很愿意看到老美真的下场去打巴勒斯坦的[嗑瓜子],男,1,2024-12-04 12:12:58,0,愤怒/生气
打起来[doge],男,1,2024-12-04 07:22:54,0,恐惧/害怕
我居然看成了哈里斯。我还以为他已经打败了哈里斯竟然还要秋后算账。[笑哭],保密,0,2024-12-24 14:11:49,0,愤怒/生气
美国的历史，所以是对残忍迫害印第安的手法去迫害全世界么。,保密,5,2020-03-01 15:13:09,0,平静/冷静
要哭了都(｡･ω･｡),保密,5,2019-05-16 13:44:40,0,愉快/幸福
美国的历史传统，美国就200多年历史，还有什么历史传统呢？,男,4,2020-02-24 17:10:44,0,恐惧/害怕
想美国优先又不想美国孤立？让所有人把你当大爷供着？,保密,3,2020-05-16 00:50:35,0,愤怒/生气
永远不要小瞧德意志！,男,3,2020-04-09 18:42:17,0,厌恶/讨厌
伊万卡 好美啊,保密,2,2020-03-26 18:56:36,0,恐惧/害怕
默克尔老了也挺可爱的，一堆看脸站队也是无语。,女,2,2020-01-22 12:26:28,1,愉快/幸福
秀，秀，秀外慧中啊。。。这姑娘真好看,保密,2,2019-02-20 17:12:47,1,愉快/幸福
11,男,2,2019-02-20 17:08:14,0,恐惧/害怕
说白了就是因为德国不想用美元结算了，挑战了美国的霸权,男,1,2020-05-16 19:54:13,0,悲伤/痛苦
支持特朗普。北约玩儿完,男,1,2020-03-31 14:05:29,0,羞耻
默克尔真的可爱哈哈哈哈哈哈哈哈,保密,1,2020-03-31 10:31:07,1,愉快/幸福
伊万卡是真漂亮！,保密,1,2020-03-13 12:59:18,1,愉快/幸福
伊万卡很优雅,保密,1,2020-02-25 22:11:27,1,愉快/幸福
我想看伊万卡的avi。。。phub上有么？,女,1,2020-02-17 02:27:30,0,恐惧/害怕
美国一群恶心的臭婊子，早晚会给自己招核的,保密,1,2019-12-18 05:04:20,0,厌恶/讨厌
默克尔很气愤！,男,1,2019-07-13 10:58:49,0,悲伤/痛苦
默克尔年轻的时候应该很好看吧，现在老了像个洋娃娃，[小电视_笑][小电视_笑],保密,1,2019-07-11 20:28:01,1,愉快/幸福
都连任4届了,保密,1,2019-05-24 19:57:16,0,平静/冷静
可恶的伊万卡,保密,1,2019-02-23 07:46:56,0,厌恶/讨厌
干  得  漂  亮,保密,3,2021-01-08 14:49:20,0,恐惧/害怕
黑粉[吃瓜][吃瓜],保密,3,2021-01-08 13:32:16,0,恐惧/害怕
逗死我了！[呲牙],保密,3,2021-01-08 13:30:25,0,悲伤/痛苦
川普让他们失望了,女,3,2023-01-22 11:19:50,0,厌恶/讨厌
不是，笑死我了，开头那一段好像在rap[doge],女,3,2022-09-20 06:28:45,0,愤怒/生气
自由这就是自由[doge],保密,3,2022-08-21 13:02:14,1,愉快/幸福
记者抢眼,男,4,2018-06-12 20:59:30,1,羞耻
记者抢眼,男,4,2018-06-12 20:59:18,0,羞耻
野 兽？,男,4,2018-06-12 16:16:10,0,恐惧/害怕
两个全世界最大的神经病见面了,男,4,2022-11-29 19:00:57,0,平静/冷静
这车防弹玻璃有20cm,男,3,2018-06-12 22:37:43,0,恐惧/害怕
右耳瞎了？,男,3,2018-06-12 16:28:25,0,厌恶/讨厌
感觉早晚要出变故,男,3,2018-06-12 16:15:55,0,恐惧/害怕
特朗普：等下我就要去拿我的奖杯了，可把我得意坏了(｀・ω・´),保密,3,2018-06-12 16:09:15,0,悲伤/痛苦
金家从爷爷辈就希望和美国会谈，可这次会谈金正恩貌似并不开心，因为他知道川普这货根本代表不了美国，过不了多久就要滚蛋了，任何协议都得作废。,保密,3,2023-07-25 15:00:22,0,厌恶/讨厌
核弹让大家其乐融融,保密,3,2022-08-06 08:06:16,1,羞耻
那两个记者互推。,男,2,2018-06-12 16:10:51,1,平静/冷静
"普普：来，胖子，给你看看我的防弹车。
嗯嗯：不错呀黄毛，走，带你看看我的穿甲弹。",保密,2,2021-05-10 00:24:08,0,悲伤/痛苦
那两个摄影师差点打起来了。,男,2,2020-03-18 00:42:45,0,愤怒/生气
我可以摸摸你的...,男,2,2019-03-09 20:57:20,0,平静/冷静
被摄影师逗笑,女,1,2018-06-14 15:35:16,0,惊讶/震惊
祇有我在意他們的髮型么？,保密,1,2018-06-14 12:09:05,0,恐惧/害怕
没有看到nuclear footballs,保密,1,2018-06-13 23:21:42,0,厌恶/讨厌
这两个摄影师太抢镜。,保密,1,2018-06-13 18:06:49,0,恐惧/害怕
特朗普：为祖国，为人民，鲜艳的红领巾飘扬在前胸……,保密,1,2018-06-12 16:16:38,1,惊讶/震惊
ヾ(●´∇｀●)ﾉ哇～,保密,1,2018-06-12 16:07:45,1,愉快/幸福
暗示动摇美国[doge],女,17441,2020-03-01 14:36:56,0,恐惧/害怕
国旗：我当时害怕极了,男,10396,2020-03-01 13:59:18,0,恐惧/害怕
辱美了 哈哈哈,男,6027,2020-03-01 14:09:33,0,羞耻
卧底求生欲行为,保密,4501,2020-03-01 14:10:26,0,厌恶/讨厌
像个老色鬼[笑哭],保密,2345,2020-03-01 13:33:39,0,惊讶/震惊
人类迷惑行为[OK],保密,3899,2020-03-01 13:08:09,0,羞耻
川国：我扯旗了,保密,2016,2020-03-01 14:07:30,0,愤怒/生气
洋装虽然穿在身🎶,保密,1589,2020-03-01 14:38:43,1,平静/冷静
阿尔：凉了我要隔离十四天了,保密,153,2020-09-16 15:35:19,0,厌恶/讨厌
国旗:你不要过来啊,男,1224,2020-03-01 14:26:33,0,平静/冷静
狗 熊 蹭 树 [doge],保密,1131,2020-03-01 14:45:42,0,平静/冷静
国旗原产地在中国=拥抱中国[doge][doge],男,736,2020-03-02 16:48:37,1,平静/冷静
阿尔弗雷德觉得很淦[doge],女,145,2020-05-18 12:41:09,0,平静/冷静
啊哈哈，想起了有一个aph的同人就是川普抱着阿尔亲[笑哭][笑哭],保密,357,2020-03-12 00:20:53,0,悲伤/痛苦
这个国旗是中国制造的，川普同志把祖国的产品搂在怀里，让他更加思念远在大洋彼岸的祖国，更加坚定了他奉献祖国的决心,保密,187,2020-03-01 21:07:32,0,愉快/幸福
疯狂掩饰自己真实身份[妙啊],男,365,2020-03-01 13:53:10,0,愉快/幸福
观察特…哎呀走错了,男,232,2020-03-01 13:51:14,0,厌恶/讨厌
最爱美国🇺🇸（指内裤图案）,男,778,2020-03-01 13:27:25,0,平静/冷静
人类迷惑行为大赏,男,271,2020-03-01 13:08:13,0,愤怒/生气
安室透：我的恋人，是这个国家啊[doge],保密,113,2020-03-11 00:51:20,0,悲伤/痛苦
emmmm[捂眼],男,6,2022-08-25 20:55:46,0,平静/冷静
"...................../´¯/) 
                     /¯../ 
                   /..../ 
             /´¯/'...'/´¯¯`·¸ 
          /'/.../..../......./¨¯\ 
        ('(...´...´.... ¯~/'...')
         \.................'...../ 
          \..............._.·´ 
            \..............( 
              \.............\",男,17,2018-02-02 16:52:27,0,悲伤/痛苦
哈哈哈哈这个封面。,保密,13,2018-07-26 13:12:22,0,恐惧/害怕
啊……我对美图秀秀的印象就是小学电脑课_(:з」∠)_,女,13,2018-07-24 23:12:29,0,恐惧/害怕
美帝这玩意能用？不怕有点不够政治正确么,保密,5,2018-02-25 21:04:35,0,厌恶/讨厌
看外国人P图我们必须保持决心,男,13,2018-02-16 23:19:11,0,厌恶/讨厌
一直加滤镜就会变成人参娃娃,保密,13,2018-02-06 21:54:33,0,恐惧/害怕
亚洲四大邪术之首,男,5,2018-01-06 17:27:05,0,恐惧/害怕
美图秀秀应该加个使用说明。现在功能越加越多越加越乱，好多功能所处位置还都跟以前不一样，搞得很不方便，不好用,保密,5,2023-12-03 20:33:53,0,厌恶/讨厌
黑人也能变成白人(°∀°)ﾉ,男,5,2017-01-30 13:56:01,0,平静/冷静
特朗普秒变希拉里,女,13,2017-01-24 15:11:39,0,恐惧/害怕
b站居然有环球。。。才知道,保密,5,2017-01-23 21:35:39,0,平静/冷静
差点就念诗了 曰..曰 这标题很危险啊！,保密,5,2017-01-23 17:09:48,0,愤怒/生气
到今年已经是ai信手拈来的了,保密,5,2023-04-08 15:12:00,0,悲伤/痛苦
中美战争导火索的那个笑的肚子疼,保密,13,2018-08-22 16:24:18,0,平静/冷静
"特朗普美颜的结果是：………………
头发没了",男,13,2019-02-10 19:44:13,0,厌恶/讨厌
劳资要把你照的连**都认不得你,保密,4,2018-02-08 08:45:53,0,厌恶/讨厌
他们真的不觉得这个好丑的吗,女,4,2018-02-03 15:42:30,0,厌恶/讨厌
看到封面我就已经笑成傻b了,男,4,2017-02-06 23:27:00,0,悲伤/痛苦
奥巴马我想你了~(･∀･),女,4,2017-02-01 20:16:13,0,悲伤/痛苦
川主席万寿无疆，奥观海永远健康,保密,1,2020-02-29 19:27:55,0,平静/冷静
官方吐槽最为致命。,男,1,2020-02-22 00:28:11,0,羞耻
川普:没人比我更了解心脏病。,保密,1,2020-02-15 14:30:09,0,恐惧/害怕
不怪媒体，网上看病，火化起步。,保密,1,2020-02-12 22:19:02,0,厌恶/讨厌
没有人比我更了解心脏病[呲牙],男,1,2020-02-10 00:38:25,0,悲伤/痛苦
没有心❤，怎么会得心脏病？[大笑],男,1,2020-02-02 00:38:07,0,悲伤/痛苦
无组织无纪律！妄议白宫！建议彻查，谁说的这话？看看他家里有人是公务员吗？,保密,1,2020-01-31 12:43:29,0,愤怒/生气
都是累出来的，建国同志辛苦了啊啊啊啊[大哭],保密,1,2020-01-14 10:44:16,0,厌恶/讨厌
嘴唇发白？？？,保密,1,2020-01-07 16:12:05,0,愤怒/生气
川普：没有人比我更懂心脏病[doge],男,1,2019-11-24 19:55:46,0,厌恶/讨厌
说完掏出一盒速效救心丸[doge],保密,1,2019-11-21 22:14:20,0,惊讶/震惊
呵呵，莫非美国媒体也新闻“自由”了？？！,保密,1,2019-11-21 22:02:17,0,悲伤/痛苦
哈哈，笑死我了,保密,1,2019-11-21 21:50:14,0,悲伤/痛苦
jojo？,保密,1,2019-11-21 21:32:32,0,愤怒/生气
艸尼娘 C N N,保密,1,2019-11-21 21:08:14,0,平静/冷静
结尾川建国说了实话[doge],保密,1,2019-11-21 20:53:13,0,悲伤/痛苦
CNN:你有病 川普：你特么的才有病[doge],男,1,2019-11-21 20:43:36,0,愤怒/生气
无内鬼，来丶🇺🇸笑话,男,1,2019-11-21 20:05:22,0,厌恶/讨厌
什么!美国新闻没有自由? 哦↘唔! 这一点都不民主![抠鼻],保密,1,2019-11-21 19:17:44,0,厌恶/讨厌
出师未捷身先死，长使英雄泪满襟[doge][doge][doge],保密,1,2019-11-21 19:12:05,0,愤怒/生气
服了，世界是一只巨大的一只耳[笑哭]@咚咚里咚锵锵 @阿蛆蛆蛆 @临風听蝉,女,2,2024-07-20 14:52:48,0,厌恶/讨厌
